ID,Popularity
0,45.50671573500867
1,14.11622458196599
2,-0.3240296099204727
3,0.7654407457471493
4,24.489503431458218
5,38.98686785410508
6,31.298756565594317
7,33.486701859600224
8,52.77429730804822
9,46.45619759648074
10,0.6462412161944684
11,1.7882704328760965
12,19.415091964564542
13,42.830408383828676
14,54.5188019378123
15,40.77483980959718
16,38.715078471514886
17,30.933501666175655
18,60.57930957387539
19,0.8871463426108406
20,62.101308199585425
21,0.016505481715213932
22,27.017444959259194
23,13.872043617957068
24,7.093630921118958
25,15.26886271208745
26,31.48006878372499
27,3.4897443992643424
28,34.04542527209493
29,0.5189927804484995
30,47.506340689404674
31,73.34945864790228
32,49.686607147062446
33,46.99261965594986
34,47.3564667715736
35,48.1958692100826
36,40.30083221475449
37,3.131967924014301
38,10.229809527569053
39,34.62694025445669
40,23.327284374832484
41,30.910042295692516
42,66.90181672904698
43,18.427123807452077
44,46.10474044866608
45,64.35366581212995
46,87.93418958431818
47,19.57365673503944
48,24.03695997742993
49,51.420316763092515
50,22.67251381849637
51,0.22737041246593748
52,33.12130539772214
53,25.610374711171637
54,36.067511403974144
55,44.289800364538806
56,58.37919863037034
57,42.256528745751396
58,68.51914017611816
59,36.543822593718424
60,39.92460416334403
61,49.43065568764853
62,5.889595174803343
63,57.718178522213506
64,0.8424916038174217
65,55.72677871218367
66,46.468483677122286
67,31.166948572258118
68,1.5620415698960066
69,59.61596094181529
70,0.2642579202085642
71,42.908496996783875
72,58.15117205566353
73,44.47590641302656
74,35.784936577515225
75,32.05560252440618
76,16.81278568339242
77,64.21072492200335
78,26.778066598333428
79,23.697499149196833
80,0.3156500496105039
81,50.46149044702862
82,31.463524182780763
83,29.128783133325026
84,21.870648080059404
85,46.21438213473704
86,50.158552443566066
87,18.68268348001586
88,46.12272243957052
89,44.893228585444525
90,53.93046288662013
91,42.795237184677624
92,40.21752715935123
93,33.39151599373392
94,32.072931034593665
95,42.11010412958608
96,50.963330879154825
97,23.773802904914092
98,45.958151768576265
99,23.819388869733466
100,27.073263326050373
101,1.341412039834843
102,52.40696582591612
103,30.121334759438238
104,42.444191943488136
105,0.4388022933129463
106,29.97353450239652
107,40.36368193035626
108,15.879076822478954
109,28.522823756260607
110,-0.7074267753210748
111,34.87250907447822
112,34.21780038490579
113,3.9695356574820018
114,9.851251601422746
115,54.83780736759813
116,59.096335718376395
117,1.780195701471932
118,48.250330858759675
119,44.91575451647956
120,50.47164780690364
121,25.194185491781003
122,20.145048675357813
123,1.9822484116045906
124,35.711864943500224
125,74.05267766427028
126,15.852670525766573
127,63.283326624515794
128,20.922173280274894
129,41.351198510854196
130,14.426745704992278
131,0.3740171101275749
132,26.089279769835507
133,2.6232363392165965
134,53.54839387836087
135,45.8982389118937
136,0.054295257540822206
137,34.05137035057077
138,4.5923918344297014
139,16.854180381212036
140,33.05384520145322
141,50.96631408584995
142,29.107967455427737
143,19.286487781644844
144,57.06150305054131
145,9.334438378012177
146,-0.3636254529478009
147,32.54411140957
148,44.34772261880134
149,-1.167107636950007
150,53.035342521663566
151,0.7590565412459114
